id_student,code_module,code_presentation,previous_attempts,assessments_due,assessments_submitted,completion_rate,mean_score,on_time_rate,mean_submission_delay,target
269245,FFF,2013J,0,2,2,1.0,69.0,1.0,-0.5,at_risk
269508,FFF,2013J,0,2,2,1.0,96.0,1.0,-3.5,successful
271274,FFF,2013J,1,2,2,1.0,48.0,1.0,-34.0,at_risk
271702,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
272623,FFF,2013J,0,2,2,1.0,74.0,1.0,-4.5,at_risk
273442,FFF,2013J,0,2,2,1.0,76.0,1.0,-2.0,successful
273782,FFF,2013J,0,2,2,1.0,87.0,1.0,-1.0,successful
274443,FFF,2013J,0,2,2,1.0,88.0,0.5,1.5,at_risk
276388,FFF,2013J,0,2,2,1.0,65.0,1.0,-7.0,successful
276808,FFF,2013J,1,2,2,1.0,83.0,1.0,0.0,successful
278955,FFF,2013J,0,2,2,1.0,83.0,1.0,0.0,successful
279069,FFF,2013J,1,2,0,0.0,0.0,0.0,0.0,at_risk
279085,FFF,2013J,0,2,2,1.0,75.0,1.0,-1.0,successful
279750,FFF,2013J,0,2,2,1.0,88.0,1.0,-1.0,successful
281638,FFF,2013J,0,2,2,1.0,85.0,1.0,-0.5,successful
282385,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
282975,FFF,2013J,0,2,2,1.0,69.0,1.0,0.0,successful
283953,FFF,2013J,0,2,2,1.0,89.0,1.0,-2.0,successful
284036,FFF,2013J,2,2,2,1.0,87.0,1.0,-2.5,at_risk
284395,FFF,2013J,1,2,2,1.0,56.0,1.0,0.0,successful
284636,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
284742,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
286442,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
287079,FFF,2013J,1,2,2,1.0,72.0,1.0,-34.0,at_risk
289221,FFF,2013J,0,2,2,1.0,66.0,0.0,5.5,successful
289304,FFF,2013J,0,2,2,1.0,77.0,1.0,-1.5,successful
289826,FFF,2013J,1,2,0,0.0,0.0,0.0,0.0,at_risk
290521,FFF,2013J,0,2,2,1.0,54.0,1.0,-1.0,successful
291237,FFF,2013J,0,2,2,1.0,86.0,1.0,-1.0,successful
291516,FFF,2013J,2,2,1,0.5,92.0,1.0,-1.0,at_risk
291745,FFF,2013J,0,2,2,1.0,93.0,1.0,-0.5,successful
293317,FFF,2013J,0,2,2,1.0,85.0,0.5,1.5,at_risk
295255,FFF,2013J,0,2,2,1.0,73.0,1.0,0.0,successful
296100,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
299281,FFF,2013J,1,2,2,1.0,76.0,1.0,-1.5,successful
299886,FFF,2013J,0,2,2,1.0,79.0,1.0,-3.0,successful
301128,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
302071,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
302566,FFF,2013J,0,2,2,1.0,63.0,1.0,-2.5,at_risk
303937,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
304240,FFF,2013J,0,2,2,1.0,87.0,1.0,0.0,successful
304589,FFF,2013J,0,2,2,1.0,97.0,1.0,-1.0,successful
305858,FFF,2013J,0,2,2,1.0,64.0,1.0,-2.0,successful
307245,FFF,2013J,2,2,2,1.0,70.0,1.0,-1.5,at_risk
307676,FFF,2013J,1,2,1,0.5,74.0,1.0,0.0,at_risk
309150,FFF,2013J,1,2,1,0.5,42.0,1.0,-2.0,at_risk
309893,FFF,2013J,0,2,2,1.0,78.0,1.0,-2.0,successful
310646,FFF,2013J,0,2,2,1.0,81.0,1.0,-0.5,successful
310899,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
311151,FFF,2013J,2,2,1,0.5,38.0,0.0,4.0,at_risk
312760,FFF,2013J,0,2,1,0.5,84.0,1.0,0.0,successful
313206,FFF,2013J,1,2,1,0.5,68.0,1.0,0.0,at_risk
313700,FFF,2013J,0,2,2,1.0,89.0,1.0,-5.0,at_risk
314776,FFF,2013J,0,2,2,1.0,92.0,1.0,-5.0,successful
315808,FFF,2013J,0,2,2,1.0,91.0,1.0,-3.0,successful
316061,FFF,2013J,0,2,1,0.5,76.0,1.0,0.0,at_risk
316098,FFF,2013J,1,2,2,1.0,87.0,1.0,-2.5,successful
316541,FFF,2013J,0,2,2,1.0,82.0,1.0,-0.5,successful
318627,FFF,2013J,0,2,2,1.0,85.0,1.0,-0.5,successful
319578,FFF,2013J,1,2,2,1.0,83.0,1.0,-1.0,successful
320437,FFF,2013J,0,2,2,1.0,67.0,1.0,-3.5,successful
321486,FFF,2013J,0,2,1,0.5,96.0,1.0,-1.0,at_risk
321969,FFF,2013J,0,2,2,1.0,68.0,0.0,10.5,at_risk
323480,FFF,2013J,1,2,2,1.0,76.0,1.0,-10.5,successful
323984,FFF,2013J,1,2,2,1.0,67.0,1.0,-0.5,successful
324331,FFF,2013J,0,2,2,1.0,40.0,0.5,2.0,at_risk
324672,FFF,2013J,0,2,2,1.0,82.0,1.0,-0.5,at_risk
325368,FFF,2013J,3,2,1,0.5,94.0,1.0,0.0,at_risk
325750,FFF,2013J,1,2,2,1.0,46.0,1.0,0.0,at_risk
326056,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
329655,FFF,2013J,1,2,2,1.0,85.0,1.0,-34.0,at_risk
330192,FFF,2013J,0,2,2,1.0,79.0,0.0,8.0,successful
330347,FFF,2013J,1,2,1,0.5,48.0,0.0,6.0,at_risk
330669,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
330723,FFF,2013J,1,2,2,1.0,40.0,0.5,2.5,at_risk
331039,FFF,2013J,1,2,2,1.0,61.0,1.0,0.0,successful
331417,FFF,2013J,0,2,2,1.0,61.0,1.0,0.0,successful
333710,FFF,2013J,1,2,1,0.5,92.0,1.0,0.0,at_risk
334476,FFF,2013J,0,2,2,1.0,63.0,0.5,2.0,successful
334669,FFF,2013J,0,2,2,1.0,69.0,1.0,-2.5,at_risk
335476,FFF,2013J,1,2,2,1.0,88.0,1.0,-4.5,successful
335562,FFF,2013J,0,2,2,1.0,95.0,1.0,-12.0,successful
335582,FFF,2013J,0,2,2,1.0,95.0,1.0,-0.5,successful
335644,FFF,2013J,0,2,2,1.0,95.0,1.0,-2.5,at_risk
335726,FFF,2013J,1,2,2,1.0,96.0,1.0,-34.0,at_risk
338536,FFF,2013J,1,2,2,1.0,92.0,1.0,-1.0,successful
338806,FFF,2013J,2,2,2,1.0,51.0,1.0,-0.5,at_risk
338975,FFF,2013J,0,2,2,1.0,76.0,1.0,-11.0,successful
339624,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
340647,FFF,2013J,0,2,2,1.0,66.0,1.0,-0.5,successful
340751,FFF,2013J,0,2,1,0.5,92.0,1.0,-1.0,at_risk
341096,FFF,2013J,0,2,2,1.0,66.0,1.0,0.0,successful
341361,FFF,2013J,1,2,2,1.0,72.0,0.5,1.5,successful
341470,FFF,2013J,0,2,2,1.0,69.0,1.0,-2.0,successful
341839,FFF,2013J,0,2,2,1.0,65.0,1.0,-1.0,at_risk
342155,FFF,2013J,0,2,2,1.0,70.0,1.0,0.0,successful
342208,FFF,2013J,1,2,0,0.0,0.0,0.0,0.0,at_risk
342953,FFF,2013J,0,2,2,1.0,86.0,1.0,-1.0,successful
343419,FFF,2013J,0,2,2,1.0,89.0,0.5,3.0,at_risk
343658,FFF,2013J,2,2,1,0.5,68.0,1.0,0.0,at_risk
343828,FFF,2013J,1,2,2,1.0,61.0,0.0,7.0,successful
344787,FFF,2013J,0,2,2,1.0,62.0,1.0,0.0,successful
347484,FFF,2013J,0,2,2,1.0,68.0,1.0,-1.0,successful
347809,FFF,2013J,0,2,2,1.0,77.0,1.0,-0.5,successful
348717,FFF,2013J,2,2,2,1.0,79.0,1.0,-34.0,successful
348783,FFF,2013J,0,2,2,1.0,86.0,1.0,-9.5,successful
349219,FFF,2013J,1,2,1,0.5,78.0,1.0,-1.0,at_risk
349247,FFF,2013J,0,2,1,0.5,52.0,1.0,-1.0,at_risk
349676,FFF,2013J,0,2,2,1.0,80.0,1.0,-2.5,successful
351170,FFF,2013J,0,2,2,1.0,63.0,1.0,-1.0,successful
351505,FFF,2013J,0,2,2,1.0,89.0,1.0,-4.5,successful
352083,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
352102,FFF,2013J,1,2,0,0.0,0.0,0.0,0.0,at_risk
353066,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
353790,FFF,2013J,0,2,2,1.0,66.0,1.0,0.0,at_risk
354550,FFF,2013J,0,2,1,0.5,48.0,0.0,1.0,at_risk
355293,FFF,2013J,1,2,2,1.0,78.0,1.0,-2.0,at_risk
355335,FFF,2013J,2,2,2,1.0,75.0,1.0,-2.0,successful
356397,FFF,2013J,2,2,0,0.0,0.0,0.0,0.0,at_risk
357851,FFF,2013J,1,2,2,1.0,84.0,1.0,-3.0,at_risk
359149,FFF,2013J,0,2,2,1.0,87.0,1.0,-4.0,at_risk
360581,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
360747,FFF,2013J,0,2,2,1.0,81.0,1.0,0.0,successful
360986,FFF,2013J,1,2,2,1.0,70.0,1.0,-0.5,successful
361837,FFF,2013J,2,2,2,1.0,90.0,1.0,-34.0,at_risk
363273,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
363738,FFF,2013J,0,2,2,1.0,69.0,1.0,-2.0,at_risk
364790,FFF,2013J,0,2,2,1.0,88.0,1.0,-0.5,successful
364974,FFF,2013J,1,2,2,1.0,66.0,1.0,-1.5,successful
367510,FFF,2013J,1,2,2,1.0,66.0,1.0,0.0,at_risk
367605,FFF,2013J,0,2,2,1.0,71.0,1.0,-1.0,successful
368315,FFF,2013J,0,2,2,1.0,81.0,1.0,-1.0,successful
368935,FFF,2013J,0,2,2,1.0,62.0,0.5,4.5,at_risk
369208,FFF,2013J,0,2,2,1.0,79.0,1.0,-2.5,successful
369826,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
370934,FFF,2013J,1,2,0,0.0,0.0,0.0,0.0,at_risk
371133,FFF,2013J,0,2,2,1.0,59.0,0.5,3.5,at_risk
371247,FFF,2013J,1,2,2,1.0,79.0,1.0,0.0,successful
371869,FFF,2013J,0,2,2,1.0,89.0,1.0,-5.5,successful
372262,FFF,2013J,0,2,2,1.0,97.0,1.0,-1.5,successful
372619,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
377705,FFF,2013J,1,2,2,1.0,93.0,1.0,-2.5,at_risk
379070,FFF,2013J,0,2,2,1.0,79.0,1.0,-1.5,successful
379843,FFF,2013J,0,2,2,1.0,82.0,1.0,-1.0,successful
380161,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
380435,FFF,2013J,0,2,2,1.0,91.0,1.0,-4.0,successful
380710,FFF,2013J,0,2,1,0.5,32.0,1.0,-1.0,at_risk
381058,FFF,2013J,0,2,2,1.0,55.0,1.0,-0.5,at_risk
381365,FFF,2013J,2,2,0,0.0,0.0,0.0,0.0,at_risk
381414,FFF,2013J,0,2,1,0.5,72.0,1.0,0.0,at_risk
381959,FFF,2013J,1,2,2,1.0,61.0,0.5,1.5,at_risk
382125,FFF,2013J,1,2,0,0.0,0.0,0.0,0.0,at_risk
382156,FFF,2013J,1,2,2,1.0,71.0,0.5,0.0,at_risk
382738,FFF,2013J,0,2,2,1.0,69.0,0.5,3.0,successful
383517,FFF,2013J,0,2,2,1.0,75.0,1.0,-1.0,successful
384227,FFF,2013J,0,2,2,1.0,55.0,1.0,-1.0,successful
385033,FFF,2013J,0,2,2,1.0,94.0,1.0,-0.5,successful
385195,FFF,2013J,0,2,2,1.0,83.0,1.0,-1.0,successful
385209,FFF,2013J,1,2,2,1.0,67.0,1.0,-1.0,at_risk
385547,FFF,2013J,0,2,2,1.0,71.0,1.0,-1.0,successful
387507,FFF,2013J,0,2,2,1.0,87.0,1.0,-2.0,successful
387941,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
388754,FFF,2013J,0,2,2,1.0,86.0,1.0,0.0,successful
389208,FFF,2013J,0,2,2,1.0,73.0,1.0,-0.5,successful
391187,FFF,2013J,1,2,2,1.0,86.0,1.0,-1.0,successful
392210,FFF,2013J,0,2,1,0.5,84.0,1.0,-1.0,at_risk
392427,FFF,2013J,0,2,2,1.0,52.0,1.0,0.0,at_risk
392692,FFF,2013J,3,2,1,0.5,62.0,1.0,-2.0,at_risk
393526,FFF,2013J,0,2,2,1.0,93.0,1.0,0.0,successful
393698,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
393827,FFF,2013J,1,2,2,1.0,75.0,0.5,6.5,successful
394218,FFF,2013J,1,2,2,1.0,64.0,1.0,-34.0,at_risk
394239,FFF,2013J,0,2,2,1.0,72.0,0.0,7.5,successful
395107,FFF,2013J,0,2,2,1.0,81.0,0.5,3.0,at_risk
395373,FFF,2013J,2,2,1,0.5,56.0,1.0,-1.0,successful
395696,FFF,2013J,0,2,2,1.0,51.0,0.5,3.0,successful
395814,FFF,2013J,0,2,1,0.5,76.0,1.0,0.0,at_risk
396502,FFF,2013J,1,2,2,1.0,56.0,1.0,0.0,successful
397292,FFF,2013J,0,2,1,0.5,50.0,0.0,25.0,at_risk
397470,FFF,2013J,0,2,2,1.0,77.0,1.0,-3.0,successful
397506,FFF,2013J,0,2,2,1.0,73.0,1.0,-3.0,successful
399863,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
400145,FFF,2013J,1,2,2,1.0,96.0,0.5,0.5,successful
400266,FFF,2013J,3,2,2,1.0,59.0,0.0,1.0,successful
401824,FFF,2013J,2,2,1,0.5,70.0,1.0,-2.0,at_risk
401866,FFF,2013J,0,2,2,1.0,58.0,1.0,-1.5,at_risk
402458,FFF,2013J,1,2,2,1.0,70.0,1.0,-2.5,at_risk
402662,FFF,2013J,0,2,2,1.0,72.0,1.0,-1.0,successful
404536,FFF,2013J,0,2,2,1.0,71.0,1.0,-1.0,successful
404631,FFF,2013J,0,2,2,1.0,89.0,1.0,-2.5,successful
405314,FFF,2013J,1,2,2,1.0,75.0,1.0,-34.0,at_risk
406254,FFF,2013J,0,2,2,1.0,52.0,1.0,-0.5,successful
409040,FFF,2013J,1,2,2,1.0,48.0,1.0,-0.5,successful
409276,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
410666,FFF,2013J,2,2,0,0.0,0.0,0.0,0.0,at_risk
410838,FFF,2013J,0,2,2,1.0,67.0,0.5,0.5,successful
411939,FFF,2013J,1,2,0,0.0,0.0,0.0,0.0,at_risk
412697,FFF,2013J,2,2,2,1.0,78.0,1.0,0.0,successful
413137,FFF,2013J,0,2,1,0.5,90.0,1.0,-2.0,at_risk
413259,FFF,2013J,3,2,0,0.0,0.0,0.0,0.0,at_risk
413747,FFF,2013J,0,2,1,0.5,54.0,1.0,-1.0,at_risk
413950,FFF,2013J,1,2,0,0.0,0.0,0.0,0.0,at_risk
415724,FFF,2013J,0,2,1,0.5,72.0,1.0,-1.0,at_risk
416304,FFF,2013J,0,2,2,1.0,77.0,1.0,-1.0,successful
416426,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
416696,FFF,2013J,1,2,2,1.0,81.0,1.0,-34.0,at_risk
417135,FFF,2013J,1,2,2,1.0,95.0,1.0,-34.0,at_risk
417414,FFF,2013J,1,2,2,1.0,46.0,1.0,0.0,successful
417663,FFF,2013J,0,2,2,1.0,97.0,1.0,-0.5,successful
418007,FFF,2013J,0,2,2,1.0,92.0,1.0,-1.5,successful
418129,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
418340,FFF,2013J,0,2,1,0.5,66.0,1.0,-16.0,at_risk
419024,FFF,2013J,0,2,2,1.0,75.0,1.0,-1.5,successful
419565,FFF,2013J,1,2,2,1.0,47.0,1.0,-34.0,at_risk
419990,FFF,2013J,0,2,1,0.5,84.0,1.0,0.0,successful
420867,FFF,2013J,0,2,2,1.0,79.0,1.0,-0.5,successful
421070,FFF,2013J,0,2,2,1.0,94.0,1.0,-1.0,at_risk
422006,FFF,2013J,0,2,2,1.0,83.0,0.5,3.5,successful
423544,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
424069,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
424171,FFF,2013J,0,2,2,1.0,71.0,1.0,-0.5,successful
424437,FFF,2013J,0,2,2,1.0,83.0,1.0,-1.0,successful
425218,FFF,2013J,0,2,2,1.0,78.0,1.0,-1.0,at_risk
426137,FFF,2013J,0,2,2,1.0,50.0,0.5,3.5,at_risk
426768,FFF,2013J,0,2,2,1.0,71.0,1.0,-1.5,at_risk
427802,FFF,2013J,0,2,2,1.0,65.0,1.0,-3.0,successful
428195,FFF,2013J,1,2,1,0.5,46.0,1.0,0.0,at_risk
429194,FFF,2013J,1,2,0,0.0,0.0,0.0,0.0,at_risk
429832,FFF,2013J,1,2,2,1.0,58.0,1.0,-1.0,at_risk
432336,FFF,2013J,0,2,2,1.0,63.0,1.0,-2.5,at_risk
432474,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
432592,FFF,2013J,0,2,2,1.0,91.0,1.0,-3.0,successful
432703,FFF,2013J,0,2,2,1.0,62.0,1.0,-0.5,successful
434617,FFF,2013J,1,2,2,1.0,84.0,1.0,-1.5,at_risk
436044,FFF,2013J,1,2,2,1.0,69.0,0.0,6.5,at_risk
438063,FFF,2013J,1,2,2,1.0,64.0,1.0,0.0,at_risk
438313,FFF,2013J,0,2,2,1.0,73.0,1.0,0.0,at_risk
438644,FFF,2013J,2,2,1,0.5,58.0,0.0,13.0,at_risk
439053,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
439203,FFF,2013J,0,2,1,0.5,86.0,1.0,0.0,at_risk
440851,FFF,2013J,3,2,2,1.0,67.0,1.0,-34.0,at_risk
441606,FFF,2013J,2,2,2,1.0,75.0,1.0,-2.5,at_risk
442432,FFF,2013J,2,2,0,0.0,0.0,0.0,0.0,at_risk
442670,FFF,2013J,2,2,2,1.0,69.0,1.0,-34.0,at_risk
443300,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
443753,FFF,2013J,1,2,1,0.5,10.0,0.0,24.0,at_risk
443954,FFF,2013J,0,2,1,0.5,86.0,1.0,-1.0,at_risk
444266,FFF,2013J,1,2,2,1.0,65.0,1.0,-1.5,successful
444619,FFF,2013J,0,2,1,0.5,88.0,1.0,0.0,at_risk
444697,FFF,2013J,0,2,2,1.0,79.0,1.0,-4.0,successful
444856,FFF,2013J,0,2,2,1.0,54.0,0.5,4.5,at_risk
445410,FFF,2013J,0,2,2,1.0,64.0,1.0,0.0,successful
445728,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
445776,FFF,2013J,0,2,2,1.0,74.0,1.0,-2.5,successful
446628,FFF,2013J,0,2,2,1.0,88.0,1.0,-2.0,successful
446746,FFF,2013J,1,2,0,0.0,0.0,0.0,0.0,at_risk
447374,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
447459,FFF,2013J,0,2,2,1.0,69.0,1.0,-0.5,at_risk
464522,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
464616,FFF,2013J,1,2,2,1.0,57.0,1.0,0.0,successful
464981,FFF,2013J,0,2,2,1.0,94.0,1.0,-2.0,successful
465009,FFF,2013J,1,2,1,0.5,84.0,0.0,4.0,at_risk
465893,FFF,2013J,0,2,2,1.0,93.0,1.0,-3.5,successful
465900,FFF,2013J,0,2,2,1.0,83.0,1.0,-2.0,successful
466425,FFF,2013J,0,2,2,1.0,71.0,1.0,-0.5,at_risk
466807,FFF,2013J,0,2,2,1.0,72.0,1.0,-0.5,at_risk
467243,FFF,2013J,2,2,1,0.5,70.0,1.0,-20.0,at_risk
467291,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
467504,FFF,2013J,0,2,2,1.0,85.0,1.0,-0.5,successful
467524,FFF,2013J,0,2,2,1.0,77.0,1.0,-3.0,successful
467685,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
467901,FFF,2013J,0,2,2,1.0,72.0,1.0,-1.0,at_risk
468947,FFF,2013J,0,2,2,1.0,76.0,1.0,0.0,at_risk
470001,FFF,2013J,0,2,2,1.0,86.0,1.0,-7.0,successful
470037,FFF,2013J,0,2,1,0.5,72.0,0.0,7.0,at_risk
470461,FFF,2013J,0,2,2,1.0,64.0,1.0,-1.0,at_risk
470870,FFF,2013J,0,2,2,1.0,68.0,1.0,0.0,at_risk
471973,FFF,2013J,0,2,2,1.0,88.0,1.0,-1.5,successful
473081,FFF,2013J,1,2,2,1.0,79.0,0.5,-6.5,at_risk
473491,FFF,2013J,1,2,2,1.0,96.0,1.0,-34.0,successful
473896,FFF,2013J,1,2,2,1.0,53.0,1.0,-34.0,at_risk
474126,FFF,2013J,0,2,2,1.0,91.0,1.0,-1.5,successful
474949,FFF,2013J,0,2,2,1.0,75.0,1.0,-3.5,successful
475253,FFF,2013J,1,2,2,1.0,81.0,1.0,-3.5,successful
475699,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
476520,FFF,2013J,0,2,2,1.0,73.0,1.0,-1.0,successful
478332,FFF,2013J,0,2,2,1.0,71.0,1.0,-1.0,successful
478583,FFF,2013J,0,2,2,1.0,59.0,1.0,-1.0,at_risk
479828,FFF,2013J,2,2,2,1.0,67.0,1.0,-1.0,successful
479845,FFF,2013J,0,2,2,1.0,88.0,1.0,0.0,successful
480025,FFF,2013J,0,2,2,1.0,57.0,1.0,-1.5,at_risk
480910,FFF,2013J,1,2,0,0.0,0.0,0.0,0.0,at_risk
481092,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
481314,FFF,2013J,1,2,2,1.0,73.0,1.0,-0.5,successful
482554,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
482580,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
483626,FFF,2013J,1,2,2,1.0,88.0,1.0,-34.0,successful
483724,FFF,2013J,1,2,2,1.0,59.0,1.0,0.0,at_risk
484125,FFF,2013J,1,2,2,1.0,58.0,1.0,-5.0,at_risk
484242,FFF,2013J,1,2,2,1.0,81.0,1.0,-34.0,at_risk
484312,FFF,2013J,1,2,2,1.0,56.0,0.5,1.0,at_risk
484475,FFF,2013J,0,2,2,1.0,79.0,1.0,-4.5,at_risk
484574,FFF,2013J,0,2,2,1.0,62.0,1.0,-1.5,at_risk
485671,FFF,2013J,1,2,2,1.0,63.0,1.0,-34.0,successful
485885,FFF,2013J,0,2,2,1.0,84.0,1.0,-1.5,successful
486473,FFF,2013J,1,2,0,0.0,0.0,0.0,0.0,at_risk
486511,FFF,2013J,0,2,2,1.0,58.0,1.0,-1.0,successful
486551,FFF,2013J,0,2,2,1.0,57.0,1.0,-0.5,successful
486948,FFF,2013J,1,2,2,1.0,67.0,1.0,-34.0,at_risk
487002,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
488136,FFF,2013J,1,2,2,1.0,77.0,0.5,2.5,at_risk
488324,FFF,2013J,0,2,1,0.5,52.0,1.0,0.0,at_risk
488394,FFF,2013J,0,2,2,1.0,85.0,1.0,-2.0,successful
489087,FFF,2013J,0,2,2,1.0,82.0,1.0,-1.0,successful
489146,FFF,2013J,1,2,2,1.0,75.0,1.0,0.0,at_risk
489560,FFF,2013J,0,2,2,1.0,75.0,1.0,-1.5,successful
490449,FFF,2013J,0,2,2,1.0,87.0,1.0,0.0,successful
490505,FFF,2013J,0,2,2,1.0,89.0,1.0,-3.5,successful
491011,FFF,2013J,1,2,0,0.0,0.0,0.0,0.0,at_risk
491606,FFF,2013J,0,2,2,1.0,70.0,0.5,1.5,successful
491688,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
491756,FFF,2013J,1,2,0,0.0,0.0,0.0,0.0,at_risk
492557,FFF,2013J,1,2,2,1.0,85.0,1.0,-7.5,at_risk
492851,FFF,2013J,0,2,2,1.0,73.0,1.0,-10.5,successful
493067,FFF,2013J,1,2,0,0.0,0.0,0.0,0.0,at_risk
493539,FFF,2013J,0,2,2,1.0,89.0,0.5,1.0,successful
494046,FFF,2013J,0,2,2,1.0,72.0,1.0,-2.5,at_risk
494143,FFF,2013J,1,2,1,0.5,72.0,0.0,3.0,at_risk
494191,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
494335,FFF,2013J,1,2,0,0.0,0.0,0.0,0.0,at_risk
494414,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
494495,FFF,2013J,0,2,2,1.0,73.0,1.0,-1.0,successful
494975,FFF,2013J,0,2,2,1.0,69.0,0.5,2.0,at_risk
495948,FFF,2013J,0,2,2,1.0,64.0,1.0,-0.5,at_risk
496801,FFF,2013J,0,2,2,1.0,54.0,1.0,-0.5,at_risk
496981,FFF,2013J,1,2,0,0.0,0.0,0.0,0.0,at_risk
497349,FFF,2013J,1,2,2,1.0,89.0,1.0,-34.0,at_risk
498031,FFF,2013J,0,2,2,1.0,90.0,1.0,-5.0,successful
498898,FFF,2013J,0,2,2,1.0,74.0,1.0,-4.5,at_risk
498972,FFF,2013J,1,2,2,1.0,67.0,1.0,0.0,at_risk
499386,FFF,2013J,1,2,2,1.0,57.0,1.0,-34.0,successful
499564,FFF,2013J,0,2,2,1.0,78.0,1.0,-0.5,successful
499768,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
500067,FFF,2013J,1,2,2,1.0,92.0,1.0,-34.0,at_risk
500099,FFF,2013J,1,2,2,1.0,66.0,0.5,2.0,at_risk
500137,FFF,2013J,1,2,1,0.5,90.0,1.0,-1.0,at_risk
500772,FFF,2013J,0,2,2,1.0,51.0,0.5,3.0,successful
501336,FFF,2013J,1,2,2,1.0,74.0,1.0,-0.5,successful
501425,FFF,2013J,0,2,2,1.0,68.0,1.0,0.0,successful
501871,FFF,2013J,0,2,2,1.0,69.0,0.5,-1.0,successful
501922,FFF,2013J,1,2,0,0.0,0.0,0.0,0.0,at_risk
502249,FFF,2013J,1,2,2,1.0,73.0,1.0,-1.5,successful
502361,FFF,2013J,1,2,2,1.0,78.0,0.5,-4.0,successful
502517,FFF,2013J,2,2,2,1.0,70.0,1.0,-3.0,successful
502531,FFF,2013J,2,2,1,0.5,88.0,1.0,-1.0,at_risk
502696,FFF,2013J,1,2,2,1.0,73.0,1.0,-34.0,at_risk
502779,FFF,2013J,0,2,1,0.5,78.0,1.0,-4.0,at_risk
503352,FFF,2013J,0,2,2,1.0,79.0,1.0,-1.0,successful
503401,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
503477,FFF,2013J,0,2,2,1.0,94.0,0.5,3.5,successful
503684,FFF,2013J,0,2,1,0.5,76.0,1.0,0.0,at_risk
503764,FFF,2013J,0,2,2,1.0,90.0,1.0,-2.0,successful
504076,FFF,2013J,0,2,2,1.0,88.0,0.5,-0.5,successful
504105,FFF,2013J,0,2,2,1.0,64.0,1.0,-2.0,successful
504300,FFF,2013J,0,2,1,0.5,96.0,1.0,-1.0,at_risk
504321,FFF,2013J,0,2,2,1.0,83.0,1.0,-3.0,successful
504700,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
504834,FFF,2013J,0,2,2,1.0,74.0,0.5,3.5,at_risk
504899,FFF,2013J,0,2,0,0.0,0.0,0.0,0.0,at_risk
504956,FFF,2013J,1,2,1,0.5,68.0,1.0,-20.0,at_risk
